date_updated,category_id,category_name,product_id,product_url,meta_title,title_content,meta_img,img_content
2021-11-05 17:14:10.119381,7,Mist,243,https://www.lookfantastic.com/aveda-botanical-kinetics-toning-mist-150ml/10541412.html,"<meta content=""Aveda Botanical Kinetics Toning Mist 150ml"" property=""og:title""/>",Aveda Botanical Kinetics Toning Mist 150ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/0/960/960/12/10541412-1387831137-759723.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/0/960/960/12/10541412-1387831137-759723.jpg
2021-11-05 17:14:39.782507,7,Mist,244,https://www.lookfantastic.com/rodial-dragon-s-blood-essence-100ml/12062155.html,"<meta content=""Rodial Dragon's Blood Essence 100ml"" property=""og:title""/>",Rodial Dragon's Blood Essence 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12062155-1354659220778637.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12062155-1354659220778637.jpg
2021-11-05 19:53:42.002827,11,Oil,214,https://www.lookfantastic.com/estee-lauder-revitalizing-supreme-nourishing-and-hydrating-dual-phase-treatment-oil/11794035.html,"<meta content=""Estée Lauder Revitalizing Supreme+ Nourishing and Hydrating Dual Phase Treatment Oil"" property=""og:title""/>",Estée Lauder Revitalizing Supreme+ Nourishing and Hydrating Dual Phase Treatment Oil,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11794035-9944589747143137.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11794035-9944589747143137.jpg
2021-11-05 19:53:44.731178,11,Oil,692,https://www.lookfantastic.com/tanorganic-self-tanning-oil-brown-100ml/10997977.html,"<meta content=""TanOrganic Self-Tanning Oil - Brown (100ml)"" property=""og:title""/>",TanOrganic Self-Tanning Oil - Brown (100ml),"<meta content=""https://static.thcdn.com/images/small/original/productimg/0/960/960/77/10997977-1411489108-474490.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/0/960/960/77/10997977-1411489108-474490.jpg
2021-11-05 19:55:40.119082,13,Balm,15,https://www.lookfantastic.com/lanolips-101-ointment-multi-balm-peach-10g/11323340.html,"<meta content=""Lanolips 101 Ointment Multi-Balm - Peach 10g"" property=""og:title""/>",Lanolips 101 Ointment Multi-Balm - Peach 10g,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11323340-2134662383486574.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11323340-2134662383486574.jpg
2021-11-05 19:55:42.825664,13,Balm,16,https://www.lookfantastic.com/balance-me-cleanse-and-smooth-face-balm-125ml/11419252.html,"<meta content=""Balance Me Cleanse and Smooth Face Balm 125ml"" property=""og:title""/>",Balance Me Cleanse and Smooth Face Balm 125ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11419252-8784898480458980.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11419252-8784898480458980.jpg
2021-11-05 19:56:08.548988,13,Balm,17,https://www.lookfantastic.com/dr-hauschka-lip-balm-4.5ml/10964000.html,"<meta content=""Dr Hauschka Lip Balm 4.5ml"" property=""og:title""/>",Dr Hauschka Lip Balm 4.5ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10964000-5441927272310261.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10964000-5441927272310261.jpg
2021-11-05 19:56:37.908162,13,Balm,18,https://www.lookfantastic.com/yes-to-cucumbers-exfoliating-cleansing-balm-120g/11664384.html,"<meta content=""yes to Cucumbers Exfoliating Cleansing Balm 120g"" property=""og:title""/>",yes to Cucumbers Exfoliating Cleansing Balm 120g,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11664384-8154550147552700.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11664384-8154550147552700.jpg
2021-11-05 19:57:07.778426,13,Balm,275,https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-soothing-repairing-balm-40ml/11091816.html,"<meta content=""La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 40ml"" property=""og:title""/>",La Roche-Posay Cicaplast Baume B5 Soothing Repairing Balm 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11091816-9424588788937773.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11091816-9424588788937773.jpg
2021-11-05 19:57:37.954638,13,Balm,276,https://www.lookfantastic.com/la-roche-posay-cicaplast-baume-b5-repairing-balm-spf-50-40ml/11259357.html,"<meta content=""La Roche-Posay Cicaplast Baume B5 Repairing Balm SPF 50 40ml"" property=""og:title""/>",La Roche-Posay Cicaplast Baume B5 Repairing Balm SPF 50 40ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11259357-7734378325038587.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11259357-7734378325038587.jpg
2021-11-05 19:58:07.890968,13,Balm,277,https://www.lookfantastic.com/ameliorate-intensive-lip-treatment-15ml/12006887.html,"<meta content=""AMELIORATE Intensive Lip Treatment 15ml"" property=""og:title""/>",AMELIORATE Intensive Lip Treatment 15ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12673797-1074880128418979.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12673797-1074880128418979.jpg
2021-11-05 19:58:38.351807,13,Balm,278,https://www.lookfantastic.com/rituals-the-ritual-of-sakura-hand-balm-175ml/11622133.html,"<meta content=""Rituals The Ritual of Sakura Hand Balm 175ml"" property=""og:title""/>",Rituals The Ritual of Sakura Hand Balm 175ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11622133-1564604793251898.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11622133-1564604793251898.jpg
2021-11-05 19:59:08.076496,13,Balm,279,https://www.lookfantastic.com/pixi-rose-flash-balm-45ml/11463635.html,"<meta content=""PIXI Rose Flash Balm 45ml"" property=""og:title""/>",PIXI Rose Flash Balm 45ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11463635-1404479617549214.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11463635-1404479617549214.jpg
2021-11-05 19:59:37.775312,13,Balm,280,https://www.lookfantastic.com/uriage-xemose-anti-itch-soothing-oil-balm-500ml/12087912.html,"<meta content=""Uriage Xémose Anti-Itch Soothing Oil Balm 500ml"" property=""og:title""/>",Uriage Xémose Anti-Itch Soothing Oil Balm 500ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12087912-4114666470235980.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12087912-4114666470235980.jpg
2021-11-05 20:00:07.737838,13,Balm,281,https://www.lookfantastic.com/rituals-the-ritual-of-ayurveda-hand-balm-175ml/11622137.html,"<meta content=""Rituals The Ritual of Ayurveda Hand Balm 175ml"" property=""og:title""/>",Rituals The Ritual of Ayurveda Hand Balm 175ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11622137-9584545000858111.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11622137-9584545000858111.jpg
2021-11-05 20:00:37.649224,13,Balm,282,https://www.lookfantastic.com/oh-k-sos-soothing-facial-balm-100ml/12132642.html,"<meta content=""Oh K! SOS Soothing Facial Balm 100ml"" property=""og:title""/>",Oh K! SOS Soothing Facial Balm 100ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12132642-2064708736994111.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12132642-2064708736994111.jpg
2021-11-05 20:01:08.784210,13,Balm,283,https://www.lookfantastic.com/monu-recovery-balm-50ml/10555383.html,"<meta content=""MONU Recovery Balm (50ml)"" property=""og:title""/>",MONU Recovery Balm (50ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10555383-1184818760372533.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10555383-1184818760372533.jpg
2021-11-05 20:01:37.687141,13,Balm,284,https://www.lookfantastic.com/darphin-intral-redness-relief-recovery-balm/10366710.html,"<meta content=""Darphin Intral Redness Relief Recovery Balm"" property=""og:title""/>",Darphin Intral Redness Relief Recovery Balm,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/10366710-5824619080663344.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/10366710-5824619080663344.jpg
2021-11-05 20:02:07.895406,13,Balm,285,https://www.lookfantastic.com/garnier-organic-argan-rescue-balm-50ml/12040259.html,"<meta content=""Garnier Organic Argan Rescue Balm 50ml"" property=""og:title""/>",Garnier Organic Argan Rescue Balm 50ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12040259-6534665175820526.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12040259-6534665175820526.jpg
2021-11-05 20:02:37.676888,13,Balm,286,https://www.lookfantastic.com/monuplus-beauty-balm-50ml/11128357.html,"<meta content=""MONUPLUS Beauty Balm (50ml)"" property=""og:title""/>",MONUPLUS Beauty Balm (50ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11128357-1274817584602573.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11128357-1274817584602573.jpg
2021-11-05 20:03:07.608413,13,Balm,287,https://www.lookfantastic.com/alchimie-forever-dry-skin-balm/11286079.html,"<meta content=""Alchimie Forever Dry Skin Balm"" property=""og:title""/>",Alchimie Forever Dry Skin Balm,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11286079-9564880564245878.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11286079-9564880564245878.jpg
2021-11-05 20:03:37.507106,13,Balm,703,https://www.lookfantastic.com/holika-holika-good-cera-super-ceramide-moisture-balm/11693543.html,"<meta content=""Holika Holika Good Cera Super Ceramide Moisture Balm"" property=""og:title""/>",Holika Holika Good Cera Super Ceramide Moisture Balm,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/11693543-2934559169128481.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/11693543-2934559169128481.jpg
2021-11-05 20:04:07.863451,13,Balm,732,https://www.lookfantastic.com/ren-clean-skincare-evercalm-overnight-recovery-balm/11791500.html,"<meta content=""REN Clean Skincare Evercalm Overnight Recovery Balm 30ml"" property=""og:title""/>",REN Clean Skincare Evercalm Overnight Recovery Balm 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11791500-4194895715097935.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11791500-4194895715097935.jpg
2021-11-05 20:04:38.375555,13,Balm,733,https://www.lookfantastic.com/first-aid-beauty-ultra-repair-intensive-lip-balm-10g/11244945.html,"<meta content=""First Aid Beauty Ultra Repair Intensive Lip Balm (10g)"" property=""og:title""/>",First Aid Beauty Ultra Repair Intensive Lip Balm (10g),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11244945-1374867924735944.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11244945-1374867924735944.jpg
2021-11-05 20:14:23.043397,6,Serum,140,https://www.lookfantastic.com/pixi-glow-tonic-serum-30ml/12040121.html,"<meta content=""PIXI Glow Tonic Serum 30ml"" property=""og:title""/>",PIXI Glow Tonic Serum 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/12040121-1524896399358983.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/12040121-1524896399358983.jpg
2021-11-05 20:14:25.844840,6,Serum,141,https://www.lookfantastic.com/the-ordinary-amino-acids-b5/11933182.html,"<meta content=""The Ordinary Amino Acids + B5"" property=""og:title""/>",The Ordinary Amino Acids + B5,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11933182-8864901841507828.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11933182-8864901841507828.jpg
2021-11-05 20:14:55.762036,6,Serum,142,https://www.lookfantastic.com/lancome-advanced-genifique-eye-and-lash-serum-light-pearl-20ml/12086252.html,"<meta content=""Lancôme Advanced Génifique Eye and Lash Serum - Light Pearl 20ml"" property=""og:title""/>",Lancôme Advanced Génifique Eye and Lash Serum - Light Pearl 20ml,"<meta content=""https://static.thcdn.com/images/small/original/productimg/960/960/12086252-7224673719700952.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original/productimg/960/960/12086252-7224673719700952.jpg
2021-11-05 20:15:25.802212,6,Serum,143,https://www.lookfantastic.com/ren-clean-skincare-radiance-perfection-serum/10460867.html,"<meta content=""REN Clean Skincare Radiance Perfection Serum 30ml"" property=""og:title""/>",REN Clean Skincare Radiance Perfection Serum 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/10460867-1104895709949836.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/10460867-1104895709949836.jpg
2021-11-05 20:15:56.375371,6,Serum,144,https://www.lookfantastic.com/sanctuary-spa-hyaluronic-wonder-oil-serum-30ml/11794101.html,"<meta content=""Sanctuary Spa Hyaluronic Wonder Oil Serum 30ml"" property=""og:title""/>",Sanctuary Spa Hyaluronic Wonder Oil Serum 30ml,"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11794101-9374891244285043.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11794101-9374891244285043.jpg
2021-11-05 20:16:25.694744,6,Serum,145,https://www.lookfantastic.com/la-roche-posay-hydraphase-intense-serum-30ml/11091831.html,"<meta content=""La Roche-Posay Hydraphase Intense Serum (30ml)"" property=""og:title""/>",La Roche-Posay Hydraphase Intense Serum (30ml),"<meta content=""https://static.thcdn.com/images/small/original//productimg/960/960/11091831-1444884255115773.jpg"" crossorigin="""" loading=""lazy"" property=""og:image""/>",https://static.thcdn.com/images/small/original//productimg/960/960/11091831-1444884255115773.jpg
